#wavelength 1.4
#field 0. 0. 1
#   ttheta     IntUP    sIntUP   IntDOWN  sIntDOWN
   63.50   0.00000   1.00000   0.00000   1.00000
   63.60   0.00000   1.00000   0.00000   1.00000
   63.70   0.00000   1.00000   0.00000   1.00000
   63.80   0.00000   1.00000   0.00000   1.00000
   63.90   0.00000   1.00000   0.00000   1.00000
   64.00   0.00000   1.00000   0.00000   1.00000
   64.10   0.00000   1.00000   0.00000   1.00000
   64.20   0.00000   1.00000   0.00000   1.00000
   64.30   0.00000   1.00000   0.00000   1.00000
   64.40   0.00000   1.00000   0.00000   1.00000
   64.50   0.00000   1.00000   0.00000   1.00000
   64.60   0.00000   1.00000   0.00000   1.00000
   64.70   0.00000   1.00000   0.00000   1.00000
   64.80   0.00000   1.00000   0.00000   1.00000
   64.90   0.00000   1.00000   0.00000   1.00000
   65.00   0.00000   1.00000   0.00000   1.00000
   65.10   0.00000   1.00000   0.00000   1.00000
   65.20   0.00000   1.00000   0.00000   1.00000
   65.30   0.00000   1.00000   0.00000   1.00000
   65.40   0.00000   1.00000   0.00000   1.00000
   65.50   0.00000   1.00000   0.00000   1.00000
   65.60   0.00000   1.00000   0.00000   1.00000
   65.70   0.00000   1.00000   0.00000   1.00000
   65.80   0.00000   1.00000   0.00000   1.00000
   65.90   0.00000   1.00000   0.00000   1.00000
   66.00   0.00000   1.00000   0.00000   1.00000
   66.10   0.00000   1.00000   0.00000   1.00000
   66.20   0.00000   1.00000   0.00000   1.00000
   66.30   0.00000   1.00000   0.00000   1.00000
   66.40   0.00000   1.00000   0.00000   1.00000
   66.50   0.00000   1.00000   0.00000   1.00000
   66.60   0.00000   1.00000   0.00000   1.00000
   66.70   0.00000   1.00000   0.00000   1.00000
   66.80   0.00000   1.00000   0.00000   1.00000
   66.90   0.00000   1.00000   0.00000   1.00000
   67.00   0.00000   1.00000   0.00000   1.00000
   67.10   0.00000   1.00000   0.00000   1.00000
   67.20   0.00000   1.00000   0.00000   1.00000
   67.30   0.00000   1.00000   0.00000   1.00000
   67.40   0.00000   1.00000   0.00000   1.00000
   67.50   0.00000   1.00000   0.00000   1.00000
   67.60   0.00000   1.00000   0.00000   1.00000
   67.70   0.00000   1.00000   0.00000   1.00000
   67.80   0.00000   1.00000   0.00000   1.00000
   67.90   0.00000   1.00000   0.00000   1.00000
   68.00   0.00000   1.00000   0.00000   1.00000
   68.10   0.00000   1.00000   0.00000   1.00000
   68.20   0.00000   1.00000   0.00000   1.00000
   68.30   0.00000   1.00000   0.00000   1.00000
   68.40   0.00000   1.00000   0.00000   1.00000
   68.50   0.00000   1.00000   0.00000   1.00000
   68.60   0.00000   1.00000   0.00000   1.00000
   68.70   0.00000   1.00000   0.00000   1.00000
   68.80   0.00000   1.00000   0.00000   1.00000
   68.90   0.00000   1.00000   0.00000   1.00000
   69.00   0.00000   1.00000   0.00000   1.00000
   69.10   0.00000   1.00000   0.00000   1.00000
   69.20   0.00000   1.00000   0.00000   1.00000
   69.30   0.00000   1.00000   0.00000   1.00000
   69.40   0.00000   1.00000   0.00000   1.00000
   69.50   0.00000   1.00000   0.00000   1.00000
   69.60   0.00000   1.00000   0.00000   1.00000
   69.70   0.00000   1.00000   0.00000   1.00000
   69.80   0.00000   1.00000   0.00000   1.00000
   69.90   0.00000   1.00000   0.00000   1.00000
